Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-057600,2016-11,11/11/2016 23:40,Y, , ,1, ,250000,4,LOITERING-BEGGING,1400,WASHINGTON AVE,36, , , , ,905919.7,1019148
16-057695,2016-11,11/11/2016 23:40,Y, , ,1, ,250000,4,LOITERING-BEGGING,500,WASHINGTON AVE,35, , , , ,909060.6,1018285
16-057663,2016-11,11/12/2016 00:01,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1403,SALISBURY ST,65, , ,1403,SALISBURY,906123.9,1029849
16-057635,2016-11,11/12/2016 00:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2849,MERAMEC ST,16, , ,2849,MERAMEC,895994,1000151
16-057661,2016-11,11/12/2016 00:01,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,3212,CHEROKEE ST,30, , ,3212,CHEROKEE,895206.4,1005434
16-057598,2016-11,11/12/2016 00:02,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,LANSDOWNE AVE / RIVER DES PERE,9, , , , ,871997.8,1004503
16-057598,2016-11,11/12/2016 00:02,Y, , ,1, , 41023,2,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,0,LANSDOWNE AVE / RIVER DES PERE,9, , , , ,871997.8,1004503
16-057598,2016-11,11/12/2016 00:02,Y, , ,1, , 41023,2,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,0,LANSDOWNE AVE / RIVER DES PERE,9, , , , ,871997.8,1004503
16-057598,2016-11,11/12/2016 00:02,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,LANSDOWNE AVE / RIVER DES PERE,9, , , , ,871997.8,1004503
16-057599,2016-11,11/12/2016 00:20,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,801,N TUCKER BLVD,36, ,PARKING LOT, , ,906918.5,1019693
16-057658,2016-11,11/12/2016 00:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3026,LACLEDE AVE,37,HARRIS STOWE STATE UNIVERSITY, ,3026,LACLEDE,898759.6,1019061
16-057690,2016-11,11/12/2016 00:30,Y, , ,1, , 73313,2,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,1125,GRAHAM ST,42, , ,1125,GRAHAM,879727.3,1017983
16-057608,2016-11,11/12/2016 01:05,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,3530,GOODFELLOW BLVD,50, , , , ,885693.7,1038299
16-057604,2016-11,11/12/2016 01:43,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4228,HARRIS AVE,68, , ,4228,HARRIS,898471.6,1034126
16-058408,2016-11,11/12/2016 01:43,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4228,HARRIS AVE,68, , ,4228,HARRIS,898471.6,1034126
16-057603,2016-11,11/12/2016 01:47,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND / S VANDEVENTER,28, ,ALIAS I 44 WB/VANDEVENTER, , ,888869.1,1014259
16-057606,2016-11,11/12/2016 02:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / LEXINGTO,55, , , , ,890755.8,1034659
16-057631,2016-11,11/12/2016 02:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,904,RUSSELL BLVD,21, , ,904,RUSSELL,904486.9,1009895
16-058433,2016-11,11/12/2016 02:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1908,AGNES ST,65, , ,1908,AGNES,905787.8,1028620
16-057620,2016-11,11/12/2016 02:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1915,OLIVE ST,36,SLMPD HEADQUARTERS, ,1915,OLIVE,903703.7,1019090
16-057609,2016-11,11/12/2016 02:21,Y, , ,1, ,250000,4,LOITERING-BEGGING,1300,WASHINGTON AVE,36, ,ON STREET, , ,906270.8,1019053
16-058146,2016-11,11/12/2016 03:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2030,E JOHN AVE,66, , ,2034,JOHN,903042.8,1033644
16-058146,2016-11,11/12/2016 03:00,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,2030,E JOHN AVE,66, , ,2034,JOHN,903042.8,1033644
16-057647,2016-11,11/12/2016 03:47,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,6233,DELMAR BLVD,48, ,RESIDENT PARKING LOT,6233,DELMAR,877122.5,1027707
16-057610,2016-11,11/12/2016 04:00,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,4244,LINTON AVE,67, , ,1444,LINTON,900814.6,1033019
16-057611,2016-11,11/12/2016 04:11,Y, , ,1, ,152200,1,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,CHRISTY DR / HOLLY HILLS AVE,4, , ,4300,HAVEN,883877.5,997037.3
16-057612,2016-11,11/12/2016 04:19,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4251,LINDELL BLVD,38,PHILLIPS 66, , , ,891587.9,1022423
16-057613,2016-11,11/12/2016 04:20,Y, , ,1, , 51221,4,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,1833,CARR ST,61, , ,1833,CARR,904607.8,1021593
16-057614,2016-11,11/12/2016 04:30,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4212,CLARENCE AVE,68, , ,4212,CLARENCE,897056.9,1034714
16-057615,2016-11,11/12/2016 05:00,Y, , ,1, ,176200,1,SEX OFFNS-SX ABUSE/2ND/VIC 12-13 OR INCAPACITA,3900,KINGSLAND CT,16, , ,3900,KINGSLAND,0,0
16-057618,2016-11,11/12/2016 05:50,Y, , ,1, , 31421,6,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4901,UNION BLVD,71,@BP GAS STATION, ,4901,UNION,891567.3,1039846
16-057836,2016-11,11/12/2016 06:00,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6454,WISE AVE,42, , ,6454,WISE,878818.8,1017740
16-057697,2016-11,11/12/2016 07:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3144,S KINGSHIGHWAY BLVD,15, , ,3144,KINGSHIGHWAY,886210.7,1008344
16-057634,2016-11,11/12/2016 07:15,Y, , ,1, , 52112,5,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,3338,UNION BLVD,52,BEAUTY SUPPLY & FASHION, ,3338,UNION,888871.5,1035392
16-057621,2016-11,11/12/2016 07:40,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8754,RIVERVIEW BLVD,74, , ,8754,RIVERVIEW,894208.9,1050255
16-057626,2016-11,11/12/2016 08:07,Y, , ,1, , 62701,5,LARCENY-PURSESNATCH UNDER $500,2844,N EUCLID AVE,55, , , , ,890738.1,1032758
16-057670,2016-11,11/12/2016 08:45,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3700,MICHIGAN AVE,19, , ,3740,MICHIGAN,895512.6,1003412
16-057752,2016-11,11/12/2016 09:45,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,4029,PLEASANT ST,67, , ,4029,PLEASANT,902156.8,1030522
16-057662,2016-11,11/12/2016 10:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 16TH ST / LUCAS AVE,36, , , , ,905459.8,1019591
16-057650,2016-11,11/12/2016 10:54,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / POTOMAC ST,25, , , , ,893567.4,1005225
16-057677,2016-11,11/12/2016 10:55,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,S BROADWAY / SPRUCE ST,35, , , , ,908420.1,1015664
16-058084,2016-11,11/12/2016 11:00,Y, , ,1, , 51122,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3730,VEST AVE,65, , ,2301,SALISBURY,903151,1028908
16-058042,2016-11,11/12/2016 11:15,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,BIRCHER BLVD / N NEWSTEAD AVE,69, , ,4607,BESSIE,897285.6,1037556
16-057664,2016-11,11/12/2016 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1901,WITHNELL AVE,22, , ,1901,WITHNELL,900731.6,1005759
16-058029,2016-11,11/12/2016 12:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3957,FEDERER PL,3, , ,3957,FEDERER,886943.2,995573.7
16-057829,2016-11,11/12/2016 12:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3951,BLOW ST,4, , ,3951,BLOW,885301,993480.3
16-057656,2016-11,11/12/2016 12:14,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1411,LOCUST ST,36, ,@NEW LIFE EVNGLSTC CNTR, , ,905751.4,1018998
16-057656,2016-11,11/12/2016 12:14, , , ,-1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1411,LOCUST ST,36, ,@NEW LIFE EVNGLSTC CNTR, , ,905751.4,1018998
16-057679,2016-11,11/12/2016 12:29,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",2100,LOCUST ST,36, , ,2100,LOCUST,903113.6,1019448
16-057660,2016-11,11/12/2016 12:44,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1310,UNION BLVD,51, ,@PARK- MARIE W FOWLER, , ,885352.5,1029591
16-057830,2016-11,11/12/2016 13:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3925,WINNEBAGO ST,15, , ,3509,WINNEBAGO,890651.6,1004281
16-057665,2016-11,11/12/2016 13:18,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,N 13TH ST / LOCUST ST,36, , , , ,906292.4,1018750
16-057666,2016-11,11/12/2016 13:30,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25,SCHNUCKS, ,3430,GRAND,893788.8,1005469
16-057862,2016-11,11/12/2016 14:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5019,OLEATHA AVE,14, , , , ,884140.8,1006297
16-057758,2016-11,11/12/2016 14:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,N 9TH ST / CARR ST,62, , , , ,908442.5,1020385
16-058079,2016-11,11/12/2016 14:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,1,CHILDRENS PL,38, , ,1,CHILDRENS,887975.4,1020896
16-057668,2016-11,11/12/2016 14:20,Y, , ,1, , 51111,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,6107,ALABAMA AVE,1, , ,6107,ALABAMA,891152.6,993649.4
16-057676,2016-11,11/12/2016 15:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6924,CHIPPEWA ST,8,PARKING LOT, , , ,874628.2,1003158
16-057680,2016-11,11/12/2016 15:00,Y, , ,1, , 91123,5,SIMPLE ASSAULT-CHILD/NO INJURY,5801,SAINT LOUIS AVE,50,BARRETT BROTHERS PARK,PARK,5915,HIGHLAND,884678.3,1036452
16-057722,2016-11,11/12/2016 15:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,CLAYTON AVE / S EUCLID AVE,38, ,PARKING LOT,4949, ,887728,1019460
16-057839,2016-11,11/12/2016 15:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4719,TESSON ST,4, , ,4719,TESSON,880446.3,994117.9
16-057678,2016-11,11/12/2016 15:15,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",930,HOLLY HILLS AVE,80,YMCA, ,930,HOLLY HILLS,889835.5,993183.7
16-057674,2016-11,11/12/2016 15:20,Y, , ,1, ,115200,3,FRAUD-STEALING BY DECEIT/UNDER $150,0,ARMAND PL / OHIO AVE,24, , , , ,898984.3,1010695
16-057712,2016-11,11/12/2016 15:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 15TH ST / DELMAR BLVD,36, , ,701,15TH,905998.6,1019848
16-057692,2016-11,11/12/2016 16:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,NATURAL BRIDGE AVE / N NEWSTEA,56, , , , ,895482.4,1032844
16-057822,2016-11,11/12/2016 16:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7307,S GRAND BLVD,4, , ,7325,GRAND,887173.4,991299.9
16-057682,2016-11,11/12/2016 16:20,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3411,S JEFFERSON AVE,19, ,FAMILY DOLLAR,3411,JEFFERSON,898532,1004867
16-057683,2016-11,11/12/2016 16:39,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3665,TAFT AVE,16, , , , ,891905.4,999400.5
16-057681,2016-11,11/12/2016 16:42,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4800,GOODFELLOW BLVD,70, ,ALIAS GOODFELLOW BLVD/EB 70 CITY, , ,887231.2,1043366
16-057686,2016-11,11/12/2016 16:45,Y, , ,1, , 51111,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,1905,E OBEAR AVE,66, , ,1905,OBEAR,903315.2,1033471
16-057689,2016-11,11/12/2016 16:55,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5932,W FLORISSANT AVE,76, , ,5932,FLORISSANT,891443.5,1046510
16-057702,2016-11,11/12/2016 17:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,0,CONVENTION PZ / N TUCKER BLVD,35, , , , ,906992.1,1019584
16-057842,2016-11,11/12/2016 17:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1957,ARSENAL ST,22, , ,1957,ARSENAL,900308.8,1006681
16-057691,2016-11,11/12/2016 17:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1524,N 19TH ST,60, , ,1524,19TH,904929.1,1023286
16-058004,2016-11,11/12/2016 17:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4041,C D BANKS AVE,58, , ,4041,C D BANKS,894662.1,1024929
16-057705,2016-11,11/12/2016 17:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3745,LINDELL BLVD,77, , ,3745,LINDELL,895166.8,1021465
16-057688,2016-11,11/12/2016 17:12,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND / MEMORIAL DR,35, , , , ,909825.4,1017781
16-057703,2016-11,11/12/2016 17:20,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3440,WATSON RD,9, , ,3440,WATSON,877468.4,1007491
16-057685,2016-11,11/12/2016 17:25,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / I 44 EASTBOUND,11, , , , ,880723.3,1014242
16-057696,2016-11,11/12/2016 17:30,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,702,N KINGSHIGHWAY BLVD,53,PARKING LOT, ,702,KINGSHIGHWAY,888036.9,1026405
16-057693,2016-11,11/12/2016 17:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8404,VIRGINIA AVE,2, ,VEHICLE PARKED CURBSIDE,8404,VIRGINIA,886529.9,986988.3
16-057743,2016-11,11/12/2016 17:30,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6417,WINONA AVE,8, , ,6417,WINONA,877785.2,1004889
16-057699,2016-11,11/12/2016 17:50,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,0,PARK - OFALLON,85,O FALLON PARK,@PARK - OFALLON, , ,900324.4,1036832
16-057704,2016-11,11/12/2016 17:55,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4400,W FLORISSANT AVE,69, , , , ,898630.3,1036933
16-057760,2016-11,11/12/2016 18:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1122,WASHINGTON AVE,35,COPIA, ,1122,WASHINGTON,907067.3,1018844
16-057821,2016-11,11/12/2016 18:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,707,BATES ST,1, , ,707,BATES,891910.8,995077.9
16-057904,2016-11,11/12/2016 18:00,Y, , ,1, , 71040,2,AUTO THEFT-PERM RETNT/ATTEMPT,0,BENDICK AVE / MAURICE AVE,9, , ,3340,BENDICK,876500.5,1007996
16-057706,2016-11,11/12/2016 18:00,Y, , ,1, , 31421,6,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4806,W FLORISSANT AVE,71, , ,4806,FLORISSANT,896045.8,1039700
16-057805,2016-11,11/12/2016 18:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2215,ARSENAL ST,22, , ,2215,ARSENAL,899443.8,1006983
16-057865,2016-11,11/12/2016 18:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4043,CROSBY DR,4, , ,4043,CROSBY,883566.1,991221.3
16-057859,2016-11,11/12/2016 18:00,Y, , ,1, , 51212,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,4224,CLAY AVE,68, , ,4224,CLAY,899574.6,1033468
16-057701,2016-11,11/12/2016 18:05,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,3940,DR MARTIN LUTHER KING DR,58, , , , ,895871.4,1026233
16-057707,2016-11,11/12/2016 18:30,Y, , ,1, , 32421,4,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,1225,WARREN ST,63, , ,1225,WARREN,907474.6,1025927
16-057813,2016-11,11/12/2016 18:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3824,KEOKUK ST,16,STREET,APT A,3824,KEOKUK,891379,1002551
16-057708,2016-11,11/12/2016 18:33,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,3900,OLIVE ST,38, , ,3900,OLIVE,894683.4,1022460
16-057711,2016-11,11/12/2016 19:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,200,S COMPTON AVE,37, , , , ,898093.4,1018634
16-057719,2016-11,11/12/2016 19:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4451,FOREST PARK AVE,38,PARKVIEW APARTMENTS,@PARKVIEW APTS,4451,FOREST PARK,889537.3,1021388
16-057820,2016-11,11/12/2016 19:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2656,PARK AVE,31, , ,2656,PARK,899669.2,1014132
16-057741,2016-11,11/12/2016 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 15TH ST / OLIVE ST,36, , , , ,905444.9,1018627
16-058892,2016-11,11/12/2016 19:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,1223,LOUISVILLE AVE,44, , ,1223,LOUISVILLE,877958.3,1017681
16-057799,2016-11,11/12/2016 19:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1401,E OBEAR AVE,66, , ,1401,OBEAR,904217.3,1034072
16-057717,2016-11,11/12/2016 19:20,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4500,KENNERLY AVE,57, , , , ,893260.9,1030491
16-057715,2016-11,11/12/2016 19:20,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,COMPTON / OSAGE,16, ,@MARQUETTE PARK, , ,0,0
16-057797,2016-11,11/12/2016 19:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3142,S COMPTON AVE,25, , ,3142,COMPTON,895839.3,1007583
16-057815,2016-11,11/12/2016 19:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3541,S COMPTON AVE,19, , ,3544,COMPTON,895383.4,1004940
16-057714,2016-11,11/12/2016 19:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4417,ATHLONE AVE,68, , ,4417,ATHLONE,898100.7,1035223
16-057831,2016-11,11/12/2016 19:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7105,SHARP AVE,4, , ,7105,SHARP,884998.9,993470.6
16-057891,2016-11,11/12/2016 20:00,Y, , ,1, , 73313,1,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,222,BELLERIVE BLVD,1, , ,222,BELLERIVE,893287.1,993471.1
16-057721,2016-11,11/12/2016 20:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4216,HARRIS AVE,68, ,APT A,4216,HARRIS,898421.6,1034027
16-057828,2016-11,11/12/2016 20:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3217,DR MARTIN LUTHER KING DR,77, , ,3217,DR MARTIN LUTHER KING,898955.3,1023484
16-057725,2016-11,11/12/2016 20:15,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,FARRAR ST / PARNELL ST,60, , , , ,902792.2,1028905
16-057902,2016-11,11/12/2016 21:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",601,CLARK AVE,35,PBR BAR, ,700,CLARK,908223.8,1016086
16-057816,2016-11,11/12/2016 21:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,0,HUMPHREY ST / MORGANFORD RD,15, , ,3243,MORGANFORD,888272.4,1007239
16-057845,2016-11,11/12/2016 21:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2705,VIRGINIA AVE,25, , ,2705,VIRGINIA,895653.9,1009718
16-057728,2016-11,11/12/2016 21:10,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3300,WINNEBAGO ST,19, ,INTERSECTION OF VIRGINIA AND WINNEBA,3425,WINNEBAGO,894716.5,1003500
16-057724,2016-11,11/12/2016 21:11,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,317,CHESTNUT ST,35, , , , ,909532.3,1016788
16-057731,2016-11,11/12/2016 21:15,Y, , ,1, , 31112,2,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4111,HARTFORD ST,15, , ,4111,HARTFORD,890018.4,1008632
16-057730,2016-11,11/12/2016 21:30,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4401,NATURAL BRIDGE AVE,69, ,@COMMERCE BANK - NATURAL BRIDGE, , ,895484.3,1033032
16-057810,2016-11,11/12/2016 21:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2317,MICHIGAN AVE,25, , ,2317,MICHIGAN,896446.1,1010459
16-057726,2016-11,11/12/2016 21:35,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5945,CORONADO AVE,3, , ,5945,CORONADO,887246.3,996143.4
16-057727,2016-11,11/12/2016 21:40,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5162,DELMAR BLVD,38, , ,5162,DELMAR,886036.8,1026269
16-057729,2016-11,11/12/2016 21:50,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1323,S BOYLE AVE,39, , ,1323,BOYLE,890510.9,1016435
16-057817,2016-11,11/12/2016 22:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2359,S COMPTON AVE,25, , ,2359,COMPTON,896049.9,1010111
16-057803,2016-11,11/12/2016 22:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3104,LONGFELLOW BLVD,26, , ,3104,LONGFELLOW,897007.4,1011463
16-057814,2016-11,11/12/2016 22:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4266,WYOMING ST,15, , ,4266,WYOMING,888537.3,1007560
16-058031,2016-11,11/12/2016 22:00,Y, , ,1, , 68601,5,"LARCENY-FROM COIN MACH $500 - $24,999",2601,WHITTIER ST,57,HOMER G PHILLIPS SENIOR LIVING, ,2601,WHITTIER,895657.7,1028977
16-057767,2016-11,11/12/2016 22:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3800,BLOW ST,4, ,BLOCK,3800,BLOW,886420.2,992630.3
16-057732,2016-11,11/12/2016 22:00,Y, , ,1, , 51212,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3329,TEXAS AVE,30, , ,3326,TEXAS,898300.4,1005384
16-057832,2016-11,11/12/2016 22:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4963,DAVISON AVE,72, , , , ,890903.3,1041457
16-057770,2016-11,11/12/2016 22:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3800,ROBERT AVE,4, ,3600-3800BLOCKS OF ROBERT,3800,ROBERT,886010,992156.9
16-057795,2016-11,11/12/2016 22:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3849,PRIMM ST,4, , ,3849,PRIMM,884441.3,990867.1
16-057834,2016-11,11/12/2016 22:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4643,PRIMM ST,4, , ,4643,PRIMM,881089.7,993639.1
16-057732,2016-11,11/12/2016 22:00, , , ,-1, , 51212,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3329,TEXAS AVE,30, , ,3326,TEXAS,898300.4,1005384
16-057738,2016-11,11/12/2016 22:05,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,806,GEYER AVE,21,MOLLY S, ,806,GEYER,905061.3,1010480
